tick,timestamp_s,frame_fresh,last_gate_passed,next_gate_index,body_forward_elevation_rad,mode,confidence,bearing_h_rad,bearing_v_rad,distance_m,pixel_x,pixel_y,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,thrust_norm,rc_throttle,rc_roll,rc_pitch,rc_yaw,rc_arm
11800,11.800000,0,0,1,0.217628,detected,0.469443,0.151945,-0.385883,3.130435,369.000,310.000,0.024965,0.000000,0.156925,0.492387,1492,1509,1500,1555,1800
11814,11.814000,1,0,1,0.206161,detected,0.469443,0.151945,-0.385883,3.130435,369.000,310.000,0.024965,-0.001962,0.156925,0.492387,1492,1509,1501,1555,1800
11820,11.820000,0,0,1,0.199648,detected,0.469443,0.151945,-0.385883,3.130435,369.000,310.000,0.024965,-0.003162,0.156925,0.492387,1492,1509,1501,1555,1800
11840,11.840000,0,0,1,0.215822,detected,0.469443,0.151945,-0.385883,3.130435,369.000,310.000,0.024965,-0.000183,0.156925,0.492387,1492,1509,1500,1555,1800
11847,11.847000,1,0,1,0.220791,detected,0.475495,0.110486,-0.388562,3.310345,355.500,311.000,0.018387,0.000000,0.115578,0.490378,1490,1506,1500,1540,1800
11860,11.860000,0,0,1,0.208078,detected,0.475495,0.110486,-0.388562,3.310345,355.500,311.000,0.018387,-0.002482,0.115578,0.490378,1490,1506,1501,1540,1800
11880,11.880000,1,0,1,0.207944,detected,0.473083,0.096574,-0.388562,3.375000,351.000,311.000,0.015991,-0.002628,0.100512,0.490378,1490,1506,1501,1535,1800
11900,11.900000,0,0,1,0.217107,detected,0.473083,0.096574,-0.388562,3.375000,351.000,311.000,0.015991,-0.000543,0.100512,0.490378,1490,1506,1500,1535,1800
11913,11.913000,1,0,1,0.200742,detected,0.473083,0.096574,-0.388562,3.375000,351.000,311.000,0.015991,-0.004266,0.100512,0.490378,1490,1506,1501,1535,1800
11920,11.920000,0,0,1,0.200654,detected,0.473083,0.096574,-0.388562,3.375000,351.000,311.000,0.015991,-0.004286,0.100512,0.490378,1490,1506,1502,1535,1800
11940,11.940000,0,0,1,0.219046,detected,0.473083,0.096574,-0.388562,3.375000,351.000,311.000,0.015991,-0.000102,0.100512,0.490378,1490,1506,1500,1535,1800
11946,11.946000,1,0,1,0.214734,detected,0.481258,0.074860,-0.404514,3.570248,344.000,317.000,0.012609,-0.005410,0.079259,0.478414,1478,1504,1502,1528,1800
11960,11.960000,0,0,1,0.200798,detected,0.481258,0.074860,-0.404514,3.570248,344.000,317.000,0.012609,-0.009049,0.079259,0.478414,1478,1504,1503,1528,1800
11979,11.979000,1,0,1,0.219455,detected,0.481258,0.074860,-0.404514,3.570248,344.000,317.000,0.012609,-0.004177,0.079259,0.478414,1478,1504,1501,1528,1800
11980,11.980000,0,0,1,0.220247,detected,0.481258,0.074860,-0.404514,3.570248,344.000,317.000,0.012609,-0.003970,0.079259,0.478414,1478,1504,1501,1528,1800
12000,12.000000,0,0,1,0.205966,detected,0.481258,0.074860,-0.404514,3.570248,344.000,317.000,0.012609,-0.007699,0.079259,0.478414,1478,1504,1503,1528,1800
12012,12.012000,1,0,1,0.205814,detected,0.484629,0.070197,-0.404514,3.645570,342.500,317.000,0.011907,-0.008110,0.074843,0.478414,1478,1504,1503,1526,1800
12020,12.020000,0,0,1,0.216442,detected,0.484629,0.070197,-0.404514,3.645570,342.500,317.000,0.011907,-0.005201,0.074843,0.478414,1478,1504,1502,1526,1800
12040,12.040000,0,0,1,0.214799,detected,0.484629,0.070197,-0.404514,3.645570,342.500,317.000,0.011907,-0.005651,0.074843,0.478414,1478,1504,1502,1526,1800
12045,12.045000,1,0,1,0.208365,detected,0.487060,0.057748,-0.409784,3.806168,338.500,319.000,0.009844,-0.009677,0.061879,0.474461,1474,1503,1503,1522,1800
12060,12.060000,0,0,1,0.208573,detected,0.487060,0.057748,-0.409784,3.806168,338.500,319.000,0.009844,-0.009615,0.061879,0.474461,1474,1503,1503,1522,1800
12078,12.078000,1,0,1,0.221574,detected,0.487060,0.057748,-0.409784,3.806168,338.500,319.000,0.009844,-0.005726,0.061879,0.474461,1474,1503,1502,1522,1800
12080,12.080000,0,0,1,0.220213,detected,0.487060,0.057748,-0.409784,3.806168,338.500,319.000,0.009844,-0.006133,0.061879,0.474461,1474,1503,1502,1522,1800
12100,12.100000,0,0,1,0.203875,detected,0.487060,0.057748,-0.409784,3.806168,338.500,319.000,0.009844,-0.011020,0.061879,0.474461,1474,1503,1504,1522,1800
12111,12.111000,1,0,1,0.214354,detected,0.486128,0.054633,-0.415030,3.909502,337.500,321.000,0.009296,-0.009879,0.058429,0.470527,1471,1503,1503,1520,1800
12120,12.120000,0,0,1,0.220240,detected,0.486128,0.054633,-0.415030,3.909502,337.500,321.000,0.009296,-0.008039,0.058429,0.470527,1471,1503,1503,1520,1800
12140,12.140000,0,0,1,0.202261,detected,0.486128,0.054633,-0.415030,3.909502,337.500,321.000,0.009296,-0.013658,0.058429,0.470527,1471,1503,1505,1520,1800
12144,12.144000,1,0,1,0.201420,detected,0.493719,0.051517,-0.418949,3.981567,336.500,322.500,0.008902,-0.015882,0.055957,0.467588,1468,1503,1506,1520,1800
12160,12.160000,0,0,1,0.216269,detected,0.493719,0.051517,-0.418949,3.981567,336.500,322.500,0.008902,-0.011016,0.055957,0.467588,1468,1503,1504,1520,1800
12177,12.177000,1,0,1,0.210069,detected,0.496000,0.051517,-0.416338,4.018605,336.500,321.500,0.008943,-0.012424,0.056215,0.469546,1470,1503,1504,1520,1800
12180,12.180000,0,0,1,0.206472,detected,0.496000,0.051517,-0.416338,4.018605,336.500,321.500,0.008943,-0.013625,0.056215,0.469546,1470,1503,1505,1520,1800
12200,12.200000,0,0,1,0.209302,detected,0.496000,0.051517,-0.416338,4.018605,336.500,321.500,0.008943,-0.012680,0.056215,0.469546,1470,1503,1504,1520,1800
12210,12.210000,1,0,1,0.217807,detected,0.493733,0.048400,-0.415030,4.094787,335.500,321.000,0.008364,-0.009668,0.052572,0.470527,1471,1503,1503,1518,1800
12220,12.220000,0,0,1,0.212651,detected,0.493733,0.048400,-0.415030,4.094787,335.500,321.000,0.008364,-0.011438,0.052572,0.470527,1471,1503,1504,1518,1800
12240,12.240000,0,0,1,0.202821,detected,0.493733,0.048400,-0.415030,4.094787,335.500,321.000,0.008364,-0.014813,0.052572,0.470527,1471,1503,1505,1518,1800
12243,12.243000,1,0,1,0.205716,detected,0.491255,0.046841,-0.418949,4.194175,335.000,322.500,0.008054,-0.015674,0.050624,0.467588,1468,1503,1505,1518,1800
12260,12.260000,0,0,1,0.216548,detected,0.491255,0.046841,-0.418949,4.194175,335.000,322.500,0.008054,-0.011830,0.050624,0.467588,1468,1503,1504,1518,1800
12276,12.276000,1,0,1,0.200262,detected,0.496881,0.045282,-0.426745,4.298507,334.500,325.500,0.007875,-0.021418,0.049499,0.461740,1462,1503,1507,1517,1800
12280,12.280000,0,0,1,0.198593,detected,0.496881,0.045282,-0.426745,4.298507,334.500,325.500,0.007875,-0.022040,0.049499,0.461740,1462,1503,1508,1517,1800
12300,12.300000,0,0,1,0.214938,detected,0.496881,0.045282,-0.426745,4.298507,334.500,325.500,0.007875,-0.015943,0.049499,0.461740,1462,1503,1506,1517,1800
12309,12.309000,1,0,1,0.213489,detected,0.500563,0.045282,-0.426745,4.341709,334.500,325.500,0.007933,-0.016854,0.049866,0.461740,1462,1503,1506,1517,1800
12320,12.320000,0,0,1,0.201156,detected,0.500563,0.045282,-0.426745,4.341709,334.500,325.500,0.007933,-0.021557,0.049866,0.461740,1462,1503,1508,1517,1800
12340,12.340000,0,0,1,0.208286,detected,0.500563,0.045282,-0.426745,4.341709,334.500,325.500,0.007933,-0.018838,0.049866,0.461740,1462,1503,1507,1517,1800
12342,12.342000,1,0,1,0.210648,detected,0.504819,0.045282,-0.424153,4.385787,334.500,324.500,0.008001,-0.017349,0.050290,0.463685,1464,1503,1506,1518,1800
12360,12.360000,0,0,1,0.209790,detected,0.504819,0.045282,-0.424153,4.385787,334.500,324.500,0.008001,-0.017684,0.050290,0.463685,1464,1503,1506,1518,1800
12375,12.375000,1,0,1,0.198476,detected,0.497828,0.042162,-0.425450,4.476684,333.500,325.000,0.007346,-0.023056,0.046177,0.462712,1463,1503,1508,1516,1800
12380,12.380000,0,0,1,0.201332,detected,0.497828,0.042162,-0.425450,4.476684,333.500,325.000,0.007346,-0.021919,0.046177,0.462712,1463,1503,1508,1516,1800
12400,12.400000,0,0,1,0.215827,detected,0.497828,0.042162,-0.425450,4.476684,333.500,325.000,0.007346,-0.016148,0.046177,0.462712,1463,1503,1506,1516,1800
12408,12.408000,1,0,1,0.208036,detected,0.501919,0.040603,-0.434486,4.595745,333.000,328.500,0.007133,-0.023971,0.044834,0.455935,1456,1502,1508,1516,1800
12420,12.420000,0,0,1,0.196805,detected,0.501919,0.040603,-0.434486,4.595745,333.000,328.500,0.007133,-0.028662,0.044834,0.455935,1456,1502,1510,1516,1800
12440,12.440000,0,0,1,0.213709,detected,0.501919,0.040603,-0.434486,4.595745,333.000,328.500,0.007133,-0.021601,0.044834,0.455935,1456,1502,1508,1516,1800
12441,12.441000,1,0,1,0.214383,detected,0.501919,0.040603,-0.434486,4.595745,333.000,328.500,0.007133,-0.021319,0.044834,0.455935,1456,1502,1507,1516,1800
12460,12.460000,0,0,1,0.202665,detected,0.501919,0.040603,-0.434486,4.595745,333.000,328.500,0.007133,-0.026214,0.044834,0.455935,1456,1502,1509,1516,1800
12474,12.474000,1,0,1,0.200464,detected,0.512590,0.043722,-0.435771,4.645161,334.000,329.000,0.007844,-0.028592,0.049305,0.454971,1455,1503,1510,1517,1800
12480,12.480000,0,0,1,0.207210,detected,0.512590,0.043722,-0.435771,4.645161,334.000,329.000,0.007844,-0.025680,0.049305,0.454971,1455,1503,1509,1517,1800
12500,12.500000,0,0,1,0.212686,detected,0.512590,0.043722,-0.435771,4.645161,334.000,329.000,0.007844,-0.023316,0.049305,0.454971,1455,1503,1508,1517,1800
12507,12.507000,1,0,1,0.204864,detected,0.508193,0.042162,-0.430623,4.670270,333.500,327.000,0.007499,-0.024492,0.047139,0.458832,1459,1503,1509,1516,1800
12520,12.520000,0,0,1,0.201766,detected,0.508193,0.042162,-0.430623,4.670270,333.500,327.000,0.007499,-0.025831,0.047139,0.458832,1459,1503,1509,1516,1800
12540,12.540000,1,0,1,0.218536,detected,0.503506,0.037482,-0.434487,4.800000,332.000,328.500,0.006605,-0.020978,0.041520,0.455934,1456,1502,1507,1515,1800
12560,12.560000,0,0,1,0.200978,detected,0.503506,0.037482,-0.434487,4.800000,332.000,328.500,0.006605,-0.028835,0.041520,0.455934,1456,1502,1510,1515,1800
12573,12.573000,1,0,1,0.207356,detected,0.497869,0.035922,-0.439617,4.881356,331.500,330.500,0.006260,-0.028680,0.039346,0.452087,1452,1502,1510,1514,1800
12580,12.580000,0,0,1,0.214864,detected,0.497869,0.035922,-0.439617,4.881356,331.500,330.500,0.006260,-0.025273,0.039346,0.452087,1452,1502,1509,1514,1800
12600,12.600000,0,0,1,0.205953,detected,0.497869,0.035922,-0.439617,4.881356,331.500,330.500,0.006260,-0.029317,0.039346,0.452087,1452,1502,1510,1514,1800
12606,12.606000,1,0,1,0.201047,detected,0.506980,0.035922,-0.444722,4.994220,331.500,332.500,0.006374,-0.035598,0.040066,0.448258,1448,1502,1512,1514,1800
12620,12.620000,0,0,1,0.208596,detected,0.506980,0.035922,-0.444722,4.994220,331.500,332.500,0.006374,-0.031996,0.040066,0.448258,1448,1502,1511,1514,1800
12639,12.639000,1,0,1,0.214347,detected,0.511575,0.037482,-0.442173,5.023256,332.000,331.500,0.006711,-0.028467,0.042185,0.450170,1450,1502,1510,1515,1800
12640,12.640000,0,0,1,0.213302,detected,0.511575,0.037482,-0.442173,5.023256,332.000,331.500,0.006711,-0.028973,0.042185,0.450170,1450,1502,1510,1515,1800
12660,12.660000,0,0,1,0.200522,detected,0.511575,0.037482,-0.442173,5.023256,332.000,331.500,0.006711,-0.035165,0.042185,0.450170,1450,1502,1512,1515,1800
12672,12.672000,1,0,1,0.212970,detected,0.508215,0.034361,-0.438337,5.082353,331.000,330.000,0.006112,-0.027638,0.038419,0.453047,1453,1502,1510,1513,1800
12680,12.680000,0,0,1,0.216171,detected,0.508215,0.034361,-0.438337,5.082353,331.000,330.000,0.006112,-0.026067,0.038419,0.453047,1453,1502,1509,1513,1800
12700,12.700000,0,0,1,0.197969,detected,0.508215,0.034361,-0.438337,5.082353,331.000,330.000,0.006112,-0.035002,0.038419,0.453047,1453,1502,1512,1513,1800
12705,12.705000,1,0,1,0.198094,detected,0.504376,0.031240,-0.444722,5.204820,330.000,332.500,0.005515,-0.039185,0.034665,0.448258,1448,1502,1514,1512,1800
12720,12.720000,0,0,1,0.212896,detected,0.504376,0.031240,-0.444722,5.204820,330.000,332.500,0.005515,-0.031708,0.034665,0.448258,1448,1502,1511,1512,1800
12738,12.738000,1,0,1,0.204046,detected,0.520659,0.032801,-0.449803,5.300613,330.500,334.500,0.005977,-0.040929,0.037572,0.444447,1444,1502,1514,1513,1800
12740,12.740000,0,0,1,0.201641,detected,0.520659,0.032801,-0.449803,5.300613,330.500,334.500,0.005977,-0.042213,0.037572,0.444447,1444,1502,1515,1513,1800
12760,12.760000,0,0,1,0.205226,detected,0.520659,0.032801,-0.449803,5.300613,330.500,334.500,0.005977,-0.040300,0.037572,0.444447,1444,1502,1514,1513,1800
12771,12.771000,1,0,1,0.213834,detected,0.525350,0.032801,-0.444722,5.300613,330.500,332.500,0.006031,-0.033292,0.037910,0.448258,1448,1502,1512,1513,1800
12780,12.780000,0,0,1,0.207899,detected,0.525350,0.032801,-0.444722,5.300613,330.500,332.500,0.006031,-0.036488,0.037910,0.448258,1448,1502,1513,1513,1800
12800,12.800000,0,0,1,0.195891,detected,0.525350,0.032801,-0.444722,5.300613,330.500,332.500,0.006031,-0.042954,0.037910,0.448258,1448,1502,1515,1513,1800
12804,12.804000,1,0,1,0.199838,detected,0.519192,0.031240,-0.442173,5.333333,330.000,331.500,0.005677,-0.039391,0.035683,0.450170,1450,1502,1514,1512,1800
12820,12.820000,0,0,1,0.211840,detected,0.519192,0.031240,-0.442173,5.333333,330.000,331.500,0.005677,-0.032938,0.035683,0.450170,1450,1502,1512,1512,1800
12837,12.837000,1,0,1,0.194658,detected,0.512516,0.029679,-0.448535,5.433963,329.500,334.000,0.005324,-0.046244,0.033464,0.445398,1445,1502,1516,1512,1800
12840,12.840000,0,0,1,0.192954,detected,0.512516,0.029679,-0.448535,5.433963,329.500,334.000,0.005324,-0.047174,0.033464,0.445398,1445,1502,1517,1512,1800
12860,12.860000,0,0,1,0.209069,detected,0.512516,0.029679,-0.448535,5.433963,329.500,334.000,0.005324,-0.038387,0.033464,0.445398,1445,1502,1513,1512,1800
12870,12.870000,1,0,1,0.210223,detected,0.512516,0.029679,-0.448535,5.433963,329.500,334.000,0.005324,-0.037758,0.033464,0.445398,1445,1502,1513,1512,1800
12880,12.880000,0,0,1,0.199581,detected,0.512516,0.029679,-0.448535,5.433963,329.500,334.000,0.005324,-0.043560,0.033464,0.445398,1445,1502,1515,1512,1800
12900,12.900000,0,0,1,0.202044,detected,0.512516,0.029679,-0.448535,5.433963,329.500,334.000,0.005324,-0.042217,0.033464,0.445398,1445,1502,1515,1512,1800
12903,12.903000,1,0,1,0.205755,detected,0.520056,0.029679,-0.453598,5.574194,329.500,336.000,0.005402,-0.045101,0.033956,0.441601,1442,1502,1516,1512,1800
12920,12.920000,0,0,1,0.208693,detected,0.520056,0.029679,-0.453598,5.574194,329.500,336.000,0.005402,-0.043419,0.033956,0.441601,1442,1502,1515,1512,1800
12936,12.936000,1,0,1,0.193810,detected,0.535647,0.031240,-0.451070,5.610390,330.000,335.000,0.005857,-0.052363,0.036814,0.443497,1443,1502,1518,1513,1800
12940,12.940000,0,0,1,0.194662,detected,0.535647,0.031240,-0.451070,5.610390,330.000,335.000,0.005857,-0.051857,0.036814,0.443497,1443,1502,1518,1513,1800
12960,12.960000,0,0,1,0.211512,detected,0.535647,0.031240,-0.451070,5.610390,330.000,335.000,0.005857,-0.041853,0.036814,0.443497,1443,1502,1515,1513,1800
12969,12.969000,1,0,1,0.205446,detected,0.523364,0.028118,-0.447266,5.610390,329.000,333.500,0.005151,-0.042357,0.032375,0.446350,1446,1502,1515,1511,1800
12980,12.980000,0,0,1,0.193652,detected,0.523364,0.028118,-0.447266,5.610390,329.000,333.500,0.005151,-0.049224,0.032375,0.446350,1446,1502,1517,1511,1800
13000,13.000000,0,0,1,0.205757,detected,0.523364,0.028118,-0.447266,5.610390,329.000,333.500,0.005151,-0.042176,0.032375,0.446350,1446,1502,1515,1511,1800
13002,13.002000,1,0,1,0.207407,detected,0.521707,0.026556,-0.454859,5.721854,328.500,336.500,0.004849,-0.046780,0.030480,0.440655,1441,1502,1516,1511,1800
13020,13.020000,0,0,1,0.198578,detected,0.521707,0.026556,-0.454859,5.721854,328.500,336.500,0.004849,-0.052049,0.030480,0.440655,1441,1502,1518,1511,1800
13035,13.035000,1,0,1,0.192832,detected,0.534884,0.028118,-0.457378,5.837838,329.000,337.500,0.005264,-0.059881,0.033087,0.438766,1439,1502,1521,1512,1800
13040,13.040000,0,0,1,0.197351,detected,0.534884,0.028118,-0.457378,5.837838,329.000,337.500,0.005264,-0.057047,0.033087,0.438766,1439,1502,1520,1512,1800
13060,13.060000,0,0,1,0.203116,detected,0.534884,0.028118,-0.457378,5.837838,329.000,337.500,0.005264,-0.053431,0.033087,0.438766,1439,1502,1519,1512,1800
13068,13.068000,1,0,1,0.193350,detected,0.536874,0.026556,-0.456120,5.877551,328.500,337.000,0.004990,-0.059620,0.031366,0.439710,1440,1502,1521,1511,1800
13080,13.080000,0,0,1,0.188318,detected,0.536874,0.026556,-0.456120,5.877551,328.500,337.000,0.004990,-0.062822,0.031366,0.439710,1440,1502,1522,1511,1800
13100,13.100000,0,0,1,0.205417,detected,0.536874,0.026556,-0.456120,5.877551,328.500,337.000,0.004990,-0.051942,0.031366,0.439710,1440,1502,1518,1511,1800
13101,13.101000,1,0,1,0.205360,detected,0.541788,0.026556,-0.449803,5.877551,328.500,334.500,0.005036,-0.048399,0.031653,0.444447,1444,1502,1517,1511,1800
13120,13.120000,0,0,1,0.187463,detected,0.541788,0.026556,-0.449803,5.877551,328.500,334.500,0.005036,-0.059890,0.031653,0.444447,1444,1502,1521,1511,1800
13134,13.134000,1,0,1,0.192758,detected,0.533015,0.023433,-0.452334,5.958621,327.500,335.500,0.004372,-0.058418,0.027479,0.442549,1443,1502,1520,1510,1800
13140,13.140000,0,0,1,0.199453,detected,0.533015,0.023433,-0.452334,5.958621,327.500,335.500,0.004372,-0.054096,0.027479,0.442549,1443,1502,1519,1510,1800
13160,13.160000,0,0,1,0.192449,detected,0.533015,0.023433,-0.452334,5.958621,327.500,335.500,0.004372,-0.058617,0.027479,0.442549,1443,1502,1521,1510,1800
13167,13.167000,1,0,1,0.185892,detected,0.524402,0.021872,-0.457378,6.084507,327.000,337.500,0.004014,-0.066951,0.025233,0.438766,1439,1501,1523,1509,1800
13180,13.180000,0,0,1,0.191104,detected,0.524402,0.021872,-0.457378,6.084507,327.000,337.500,0.004014,-0.063544,0.025233,0.438766,1439,1501,1522,1509,1800
13200,13.200000,1,0,1,0.197745,detected,0.549214,0.021872,-0.457378,6.084507,327.000,337.500,0.004204,-0.062004,0.026427,0.438766,1439,1501,1522,1509,1800
13220,13.220000,0,0,1,0.181176,detected,0.549214,0.021872,-0.457378,6.084507,327.000,337.500,0.004204,-0.073348,0.026427,0.438766,1439,1501,1526,1509,1800
13233,13.233000,1,0,1,0.193084,detected,0.546027,0.020310,-0.449803,6.127661,326.500,334.500,0.003881,-0.060318,0.024397,0.444447,1444,1501,1521,1509,1800
13240,13.240000,0,0,1,0.196814,detected,0.546027,0.020310,-0.449803,6.127661,326.500,334.500,0.003881,-0.057751,0.024397,0.444447,1444,1501,1520,1509,1800
13260,13.260000,0,0,1,0.178271,detected,0.546027,0.020310,-0.449803,6.127661,326.500,334.500,0.003881,-0.070511,0.024397,0.444447,1444,1501,1525,1509,1800
13266,13.266000,1,0,1,0.176562,detected,0.534747,0.017186,-0.452334,6.215827,325.500,335.500,0.003217,-0.073513,0.020218,0.442549,1443,1501,1526,1507,1800
13280,13.280000,0,0,1,0.189418,detected,0.534747,0.017186,-0.452334,6.215827,325.500,335.500,0.003217,-0.064657,0.020218,0.442549,1443,1501,1523,1507,1800
13299,13.299000,1,0,1,0.185562,detected,0.535169,0.017186,-0.456120,6.306569,325.500,337.000,0.003219,-0.071295,0.020234,0.439710,1440,1501,1525,1507,1800
13300,13.300000,0,0,1,0.184273,detected,0.535169,0.017186,-0.456120,6.306569,325.500,337.000,0.003219,-0.072200,0.020234,0.439710,1440,1501,1525,1507,1800
13320,13.320000,0,0,1,0.178055,detected,0.535169,0.017186,-0.456120,6.306569,325.500,337.000,0.003219,-0.076567,0.020234,0.439710,1440,1501,1527,1507,1800
13332,13.332000,1,0,1,0.189796,detected,0.554993,0.017186,-0.456120,6.306569,325.500,337.000,0.003338,-0.070851,0.020984,0.439710,1440,1501,1525,1507,1800
13340,13.340000,0,0,1,0.188848,detected,0.554993,0.017186,-0.456120,6.306569,325.500,337.000,0.003338,-0.071541,0.020984,0.439710,1440,1501,1525,1507,1800
13360,13.360000,0,0,1,0.170864,detected,0.554993,0.017186,-0.456120,6.306569,325.500,337.000,0.003338,-0.084643,0.020984,0.439710,1440,1501,1530,1507,1800
13365,13.365000,1,0,1,0.172988,detected,0.554993,0.017186,-0.456120,6.306569,325.500,337.000,0.003338,-0.083095,0.020984,0.439710,1440,1501,1529,1507,1800
13380,13.380000,0,0,1,0.186335,detected,0.554993,0.017186,-0.456120,6.306569,325.500,337.000,0.003338,-0.073372,0.020984,0.439710,1440,1501,1526,1507,1800
13398,13.398000,1,0,1,0.171961,detected,0.544745,0.014062,-0.448535,6.306569,324.500,334.000,0.002681,-0.077144,0.016852,0.445398,1445,1501,1527,1506,1800
13400,13.400000,0,0,1,0.169829,detected,0.544745,0.014062,-0.448535,6.306569,324.500,334.000,0.002681,-0.078674,0.016852,0.445398,1445,1501,1528,1506,1800
13420,13.420000,0,0,1,0.176815,detected,0.544745,0.014062,-0.448535,6.306569,324.500,334.000,0.002681,-0.073661,0.016852,0.445398,1445,1501,1526,1506,1800
13431,13.431000,1,0,1,0.181645,detected,0.546115,0.010937,-0.454859,6.496241,323.500,336.500,0.002091,-0.078092,0.013140,0.440655,1441,1501,1527,1505,1800
13440,13.440000,0,0,1,0.173104,detected,0.546115,0.010937,-0.454859,6.496241,323.500,336.500,0.002091,-0.084496,0.013140,0.440655,1441,1501,1530,1505,1800
13460,13.460000,0,0,1,0.164677,detected,0.546115,0.010937,-0.454859,6.496241,323.500,336.500,0.002091,-0.090815,0.013140,0.440655,1441,1501,1532,1505,1800
13464,13.464000,1,0,1,0.168831,detected,0.546115,0.010937,-0.454859,6.496241,323.500,336.500,0.002091,-0.087700,0.013140,0.440655,1441,1501,1531,1505,1800
13480,13.480000,0,0,1,0.175400,detected,0.546115,0.010937,-0.454859,6.496241,323.500,336.500,0.002091,-0.082775,0.013140,0.440655,1441,1501,1529,1505,1800
13497,13.497000,1,0,1,0.157678,detected,0.553094,0.012499,-0.451070,6.447761,324.000,335.000,0.002420,-0.093350,0.015209,0.443497,1443,1501,1533,1505,1800
13500,13.500000,0,0,1,0.156995,detected,0.553094,0.012499,-0.451070,6.447761,324.000,335.000,0.002420,-0.093863,0.015209,0.443497,1443,1501,1533,1505,1800
13520,13.520000,0,0,1,0.172046,detected,0.553094,0.012499,-0.451070,6.447761,324.000,335.000,0.002420,-0.082562,0.015209,0.443497,1443,1501,1529,1505,1800
13530,13.530000,1,0,1,0.167977,detected,0.547595,0.010937,-0.444722,6.496241,323.500,332.500,0.002096,-0.080959,0.013176,0.448258,1448,1501,1528,1505,1800
13540,13.540000,0,0,1,0.156694,detected,0.547595,0.010937,-0.444722,6.496241,323.500,332.500,0.002096,-0.089441,0.013176,0.448258,1448,1501,1531,1505,1800
13560,13.560000,0,0,1,0.163868,detected,0.547595,0.010937,-0.444722,6.496241,323.500,332.500,0.002096,-0.084047,0.013176,0.448258,1448,1501,1529,1505,1800
13563,13.563000,1,0,1,0.166573,detected,0.539590,0.007812,-0.447266,6.595420,322.500,333.500,0.001475,-0.084605,0.009274,0.446350,1446,1501,1530,1503,1800
13580,13.580000,0,0,1,0.159643,detected,0.539590,0.007812,-0.447266,6.595420,322.500,333.500,0.001475,-0.089858,0.009274,0.446350,1446,1501,1531,1503,1800
13596,13.596000,1,0,1,0.149151,detected,0.550468,0.007812,-0.451070,6.697674,322.500,335.000,0.001505,-0.104745,0.009461,0.443497,1443,1501,1537,1503,1800
13600,13.600000,0,0,1,0.152013,detected,0.550468,0.007812,-0.451070,6.697674,322.500,335.000,0.001505,-0.102488,0.009461,0.443497,1443,1501,1536,1503,1800
13620,13.620000,0,0,1,0.162238,detected,0.550468,0.007812,-0.451070,6.697674,322.500,335.000,0.001505,-0.094426,0.009461,0.443497,1443,1501,1533,1503,1800
13629,13.629000,1,0,1,0.151490,detected,0.552769,0.009375,-0.448535,6.646154,323.000,334.000,0.001814,-0.100162,0.011401,0.445398,1445,1501,1535,1504,1800
13640,13.640000,0,0,1,0.142403,detected,0.552769,0.009375,-0.448535,6.646154,323.000,334.000,0.001814,-0.107274,0.011401,0.445398,1445,1501,1538,1504,1800
13660,13.660000,0,0,1,0.156372,detected,0.552769,0.009375,-0.448535,6.646154,323.000,334.000,0.001814,-0.096342,0.011401,0.445398,1445,1501,1534,1504,1800
13662,13.662000,1,0,1,0.156597,detected,0.550641,0.007812,-0.440896,6.595420,322.500,331.000,0.001506,-0.089126,0.009464,0.451128,1451,1501,1531,1503,1800
13680,13.680000,0,0,1,0.138960,detected,0.550641,0.007812,-0.440896,6.595420,322.500,331.000,0.001506,-0.102768,0.009464,0.451128,1451,1501,1536,1503,1800
13695,13.695000,1,0,1,0.139976,detected,0.573901,0.006250,-0.440896,6.646154,322.000,331.000,0.001255,-0.107516,0.007891,0.451128,1451,1500,1538,1503,1800
13700,13.700000,0,0,1,0.145162,detected,0.573901,0.006250,-0.440896,6.646154,322.000,331.000,0.001255,-0.103287,0.007891,0.451128,1451,1500,1536,1503,1800
13720,13.720000,0,0,1,0.141952,detected,0.573901,0.006250,-0.440896,6.646154,322.000,331.000,0.001255,-0.105904,0.007891,0.451128,1451,1500,1537,1503,1800
13728,13.728000,1,0,1,0.132667,detected,0.552734,0.006250,-0.445995,6.750000,322.000,333.000,0.001209,-0.115538,0.007600,0.447303,1447,1500,1540,1503,1800
13740,13.740000,0,0,1,0.133347,detected,0.552734,0.006250,-0.445995,6.750000,322.000,333.000,0.001209,-0.114994,0.007600,0.447303,1447,1500,1540,1503,1800
13760,13.760000,0,0,1,0.142924,detected,0.552734,0.006250,-0.445995,6.750000,322.000,333.000,0.001209,-0.107323,0.007600,0.447303,1447,1500,1538,1503,1800
13761,13.761000,1,0,1,0.142129,detected,0.587635,0.007812,-0.443448,6.803150,322.500,332.000,0.001607,-0.113529,0.010100,0.449213,1449,1501,1540,1504,1800
13780,13.780000,0,0,1,0.125580,detected,0.587635,0.007812,-0.443448,6.803150,322.500,332.000,0.001607,-0.127734,0.010100,0.449213,1449,1501,1545,1504,1800
13794,13.794000,1,0,1,0.137028,detected,0.609907,0.007812,-0.437055,6.697674,322.500,329.500,0.001668,-0.114401,0.010483,0.454008,1454,1501,1540,1504,1800
13800,13.800000,0,0,1,0.140913,detected,0.609907,0.007812,-0.437055,6.697674,322.500,329.500,0.001668,-0.111008,0.010483,0.454008,1454,1501,1539,1504,1800
