tick,timestamp_s,frame_fresh,last_gate_passed,next_gate_index,body_forward_elevation_rad,body_vx_m_s,body_vy_m_s,body_vz_m_s,debug_world_x_m,debug_world_y_m,debug_world_z_m,debug_world_yaw_rad,command_source,mode,confidence,bearing_h_rad,bearing_v_rad,distance_m,pixel_x,pixel_y,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,thrust_norm,rc_throttle,rc_roll,rc_pitch,rc_yaw,rc_arm
5709,5.709000,1,-1,0,-0.266525,4.807318,-3.563384,2.028247,12.910721,-1.800812,1.104857,0.475978,reactive_fallback,detected,0.910573,-0.141241,0.042162,5.112426,274.500,166.500,-0.045014,-0.042980,-0.282942,0.813421,1813,1484,1515,1401,1800
5720,5.720000,0,-1,0,-0.264366,4.782668,-3.612787,2.026894,12.979148,-1.813268,1.105671,0.486561,reactive_fallback,detected,0.910573,-0.141241,0.042162,5.112426,274.500,166.500,-0.045014,-0.041301,-0.282942,0.813421,1813,1484,1514,1401,1800
5740,5.740000,0,-1,0,-0.264491,4.730182,-3.696487,2.051617,13.103854,-1.835716,1.107151,0.506131,reactive_fallback,detected,0.910573,-0.141241,0.042162,5.112426,274.500,166.500,-0.045014,-0.041398,-0.282942,0.813421,1813,1484,1514,1401,1800
5742,5.742000,1,-1,0,-0.264358,4.725371,-3.705235,2.052353,13.116346,-1.837947,1.107299,0.508023,reactive_fallback,detected,0.901666,-0.133625,0.040862,4.905853,276.984,166.917,-0.042170,-0.039958,-0.265068,0.812446,1812,1485,1514,1407,1800
5760,5.760000,0,-1,0,-0.260440,4.687952,-3.782357,2.043227,13.228955,-1.857897,1.108629,0.524167,reactive_fallback,detected,0.901666,-0.133625,0.040862,4.905853,276.984,166.917,-0.042170,-0.037082,-0.265068,0.812446,1812,1485,1513,1407,1800
5775,5.775000,1,-1,0,-0.258600,4.653843,-3.838217,2.051029,13.323018,-1.874349,1.109734,0.537349,reactive_fallback,detected,0.901666,-0.133625,0.040862,4.905853,276.984,166.917,-0.042170,-0.035732,-0.265068,0.812446,1812,1485,1513,1407,1800
5780,5.780000,0,-1,0,-0.258655,4.641370,-3.856309,2.056788,13.354415,-1.879798,1.110102,0.541760,reactive_fallback,detected,0.901666,-0.133625,0.040862,4.905853,276.984,166.917,-0.042170,-0.035772,-0.265068,0.812446,1812,1485,1513,1407,1800
5800,5.800000,0,-1,0,-0.257217,4.596825,-3.933236,2.056247,13.480223,-1.901414,1.111570,0.558518,reactive_fallback,detected,0.901666,-0.133625,0.040862,4.905853,276.984,166.917,-0.042170,-0.034716,-0.265068,0.812446,1812,1485,1512,1407,1800
5808,5.808000,1,-1,0,-0.255529,4.581718,-3.962839,2.048868,13.530640,-1.909974,1.112156,0.564771,reactive_fallback,detected,0.891158,-0.128842,0.038726,4.691965,278.541,167.602,-0.040186,-0.032726,-0.252600,0.810844,1811,1486,1511,1412,1800
5820,5.820000,0,-1,0,-0.253510,4.558005,-3.999950,2.051200,13.606354,-1.922713,1.113034,0.574048,reactive_fallback,detected,0.891158,-0.128842,0.038726,4.691965,278.541,167.602,-0.040186,-0.031342,-0.252600,0.810844,1811,1486,1511,1412,1800
5840,5.840000,0,-1,0,-0.251386,4.516498,-4.059948,2.061620,13.732775,-1.943690,1.114493,0.589270,reactive_fallback,detected,0.891158,-0.128842,0.038726,4.691965,278.541,167.602,-0.040186,-0.029886,-0.252600,0.810844,1811,1486,1510,1412,1800
5841,5.841000,1,-1,0,-0.251221,4.514565,-4.063437,2.060719,13.739103,-1.944731,1.114566,0.590004,reactive_fallback,detected,0.886784,-0.126676,0.039524,4.518558,279.245,167.346,-0.039317,-0.027628,-0.247135,0.811442,1811,1486,1510,1414,1800
5860,5.860000,0,-1,0,-0.248813,4.476715,-4.126607,2.045832,13.859468,-1.964350,1.115949,0.603794,reactive_fallback,detected,0.886784,-0.126676,0.039524,4.518558,279.245,167.346,-0.039317,-0.026067,-0.247135,0.811442,1811,1486,1509,1414,1800
5874,5.874000,1,-1,0,-0.248448,4.446735,-4.160318,2.062260,13.948293,-1.978603,1.116967,0.613942,reactive_fallback,detected,0.880522,-0.130454,0.037724,4.334864,278.016,167.922,-0.040204,-0.025104,-0.252709,0.810093,1810,1486,1509,1412,1800
5880,5.880000,0,-1,0,-0.248335,4.434054,-4.174527,2.070023,13.986398,-1.984660,1.117402,0.618235,reactive_fallback,detected,0.880522,-0.130454,0.037724,4.334864,278.016,167.922,-0.040204,-0.025036,-0.252709,0.810093,1810,1486,1509,1412,1800
5900,5.900000,0,-1,0,-0.246643,4.395374,-4.233238,2.063021,14.113579,-2.004624,1.118850,0.631994,reactive_fallback,detected,0.880522,-0.130454,0.037724,4.334864,278.016,167.922,-0.040204,-0.024016,-0.252709,0.810093,1810,1486,1508,1412,1800
5907,5.907000,1,-1,0,-0.245836,4.382436,-4.252269,2.060001,14.158148,-2.011526,1.119357,0.636665,reactive_fallback,detected,0.872957,-0.137404,0.037737,4.146284,275.752,167.919,-0.041982,-0.021625,-0.263885,0.810102,1810,1485,1508,1408,1800
5920,5.920000,0,-1,0,-0.244702,4.357833,-4.279902,2.070675,14.240989,-2.024220,1.120296,0.645302,reactive_fallback,detected,0.872957,-0.137404,0.037737,4.146284,275.752,167.919,-0.041982,-0.020997,-0.263885,0.810102,1810,1485,1507,1408,1800
5940,5.940000,1,-1,0,-0.241883,4.322485,-4.328359,2.069599,14.368617,-2.043451,1.121738,0.658085,reactive_fallback,detected,0.863032,-0.145723,0.036853,3.957347,273.036,168.202,-0.044017,-0.018143,-0.276680,0.809439,1809,1485,1506,1403,1800
5960,5.960000,0,-1,0,-0.239610,4.285565,-4.378424,2.059609,14.496444,-2.062319,1.123179,0.670726,reactive_fallback,detected,0.863032,-0.145723,0.036853,3.957347,273.036,168.202,-0.044017,-0.016996,-0.276680,0.809439,1809,1485,1506,1403,1800
5973,5.973000,1,-1,0,-0.239039,4.259440,-4.402703,2.073625,14.579622,-2.074379,1.124113,0.679107,reactive_fallback,detected,0.858403,-0.157496,0.034203,3.798073,269.180,169.051,-0.047318,-0.016568,-0.297429,0.807452,1807,1483,1506,1396,1800
5980,5.980000,0,-1,0,-0.238122,4.246507,-4.417974,2.074487,14.624440,-2.080808,1.124614,0.683494,reactive_fallback,detected,0.858403,-0.157496,0.034203,3.798073,269.180,169.051,-0.047318,-0.016142,-0.297429,0.807452,1807,1483,1506,1396,1800
6000,6.000000,0,-1,0,-0.234761,4.209487,-4.469624,2.053099,14.752601,-2.098927,1.126046,0.695929,reactive_fallback,detected,0.858403,-0.157496,0.034203,3.798073,269.180,169.051,-0.047318,-0.014586,-0.297429,0.807452,1807,1483,1505,1396,1800
6006,6.006000,1,-1,0,-0.234179,4.197030,-4.482735,2.052619,14.791074,-2.104288,1.126475,0.699788,reactive_fallback,detected,0.852970,-0.173835,0.031592,3.620223,263.805,169.887,-0.051897,-0.013969,-0.326208,0.805494,1805,1482,1505,1386,1800
6020,6.020000,0,-1,0,-0.233316,4.166296,-4.508630,2.065148,14.880883,-2.116658,1.127474,0.709001,reactive_fallback,detected,0.852970,-0.173835,0.031592,3.620223,263.805,169.887,-0.051897,-0.013609,-0.326208,0.805494,1805,1482,1505,1386,1800
6039,6.039000,1,-1,0,-0.231035,4.124926,-4.551887,2.063866,15.002862,-2.133148,1.128826,0.721570,reactive_fallback,detected,0.846061,-0.189667,0.028940,3.460868,258.568,170.737,-0.056165,-0.012397,-0.353034,0.803504,1804,1480,1504,1376,1800
6040,6.040000,0,-1,0,-0.230822,4.122851,-4.554525,2.062627,15.009285,-2.134006,1.128897,0.722223,reactive_fallback,detected,0.846061,-0.189667,0.028940,3.460868,258.568,170.737,-0.056165,-0.012316,-0.353034,0.803504,1804,1480,1504,1376,1800
6060,6.060000,0,-1,0,-0.226570,4.078702,-4.602693,2.047635,15.137788,-2.150972,1.130318,0.735589,reactive_fallback,detected,0.846061,-0.189667,0.028940,3.460868,258.568,170.737,-0.056165,-0.010721,-0.353034,0.803504,1804,1480,1504,1376,1800
6072,6.072000,1,-1,0,-0.224677,4.048306,-4.627380,2.054043,15.214923,-2.160968,1.131170,0.744105,reactive_fallback,detected,0.839813,-0.207085,0.022295,3.298830,252.769,172.864,-0.060869,-0.011156,-0.382608,0.798521,1799,1479,1504,1366,1800
6080,6.080000,0,-1,0,-0.223565,4.026696,-4.646296,2.055425,15.266361,-2.167559,1.131738,0.749980,reactive_fallback,detected,0.839813,-0.207085,0.022295,3.298830,252.769,172.864,-0.060869,-0.010783,-0.382608,0.798521,1799,1479,1504,1366,1800
6100,6.100000,0,-1,0,-0.220717,3.968786,-4.700891,2.044293,15.394995,-2.183784,1.133151,0.765290,reactive_fallback,detected,0.839813,-0.207085,0.022295,3.298830,252.769,172.864,-0.060869,-0.009829,-0.382608,0.798521,1799,1479,1503,1366,1800
6105,6.105000,1,-1,0,-0.219740,3.953854,-4.714043,2.042067,15.427160,-2.187782,1.133503,0.769215,reactive_fallback,detected,0.832266,-0.224946,0.016591,3.141306,246.778,174.690,-0.065525,-0.010104,-0.411874,0.794243,1794,1477,1504,1356,1800
6120,6.120000,0,-1,0,-0.217172,3.905644,-4.752413,2.042224,15.523660,-2.199635,1.134558,0.781478,reactive_fallback,detected,0.832266,-0.224946,0.016591,3.141306,246.778,174.690,-0.065525,-0.009343,-0.411874,0.794243,1794,1477,1503,1356,1800
6138,6.138000,1,-1,0,-0.214999,3.840964,-4.803992,2.037877,15.639467,-2.213580,1.135816,0.797229,reactive_fallback,detected,0.826226,-0.241719,0.011246,2.998177,241.107,176.401,-0.069900,-0.009137,-0.439373,0.790234,1790,1476,1503,1346,1800
6140,6.140000,0,-1,0,-0.214594,3.833790,-4.809920,2.036505,15.652334,-2.215111,1.135956,0.798997,reactive_fallback,detected,0.826226,-0.241719,0.011246,2.998177,241.107,176.401,-0.069900,-0.009030,-0.439373,0.790234,1790,1476,1503,1346,1800
6160,6.160000,0,-1,0,-0.209533,3.759515,-4.868360,2.023259,15.780991,-2.230197,1.137348,0.817092,reactive_fallback,detected,0.826226,-0.241719,0.011246,2.998177,241.107,176.401,-0.069900,-0.007697,-0.439373,0.790234,1790,1476,1503,1346,1800
6171,6.171000,1,-1,0,-0.207937,3.712591,-4.901602,2.020546,15.851732,-2.238328,1.138110,0.827867,reactive_fallback,detected,0.818469,-0.257779,0.003466,2.847827,235.634,178.891,-0.073844,-0.008165,-0.464165,0.784399,1784,1474,1503,1338,1800
6180,6.180000,0,-1,0,-0.206638,3.672576,-4.929727,2.017390,15.909597,-2.244891,1.138732,0.836981,reactive_fallback,detected,0.818469,-0.257779,0.003466,2.847827,235.634,178.891,-0.073844,-0.007865,-0.464165,0.784399,1784,1474,1503,1338,1800
6200,6.200000,0,-1,0,-0.201749,3.581817,-4.991721,2.006698,16.038129,-2.259177,1.140109,0.857671,reactive_fallback,detected,0.818469,-0.257779,0.003466,2.847827,235.634,178.891,-0.073844,-0.006738,-0.464165,0.784399,1784,1474,1502,1338,1800
6204,6.204000,1,-1,0,-0.200826,3.562523,-5.004092,2.005492,16.063824,-2.261985,1.140384,0.861971,reactive_fallback,detected,0.814639,-0.271438,-0.002941,2.719389,230.942,180.941,-0.077393,-0.007104,-0.486472,0.779594,1780,1473,1502,1330,1800
6220,6.220000,0,-1,0,-0.197320,3.481916,-5.056199,1.996292,16.166560,-2.273050,1.141480,0.879692,reactive_fallback,detected,0.814639,-0.271438,-0.002941,2.719389,230.942,180.941,-0.077393,-0.006386,-0.486472,0.779594,1780,1473,1502,1330,1800
6237,6.237000,1,-1,0,-0.193399,3.391250,-5.110517,1.989996,16.275632,-2.284509,1.142641,0.899309,reactive_fallback,detected,0.809563,-0.284962,-0.014235,2.586401,226.261,184.555,-0.080743,-0.006904,-0.507528,0.771123,1771,1472,1502,1322,1800
6240,6.240000,0,-1,0,-0.192637,3.374815,-5.119757,1.989935,16.294870,-2.286499,1.142846,0.902845,reactive_fallback,detected,0.809563,-0.284962,-0.014235,2.586401,226.261,184.555,-0.080743,-0.006768,-0.507528,0.771123,1771,1472,1502,1322,1800
6260,6.260000,0,-1,0,-0.186097,3.263085,-5.185861,1.973567,16.423041,-2.299520,1.144204,0.926734,reactive_fallback,detected,0.809563,-0.284962,-0.014235,2.586401,226.261,184.555,-0.080743,-0.005597,-0.507528,0.771123,1771,1472,1502,1322,1800
6270,6.270000,1,-1,0,-0.182884,3.203437,-5.218902,1.965022,16.487062,-2.305872,1.144878,0.939145,reactive_fallback,detected,0.806264,-0.296889,-0.027490,2.471878,222.102,188.799,-0.083780,-0.006524,-0.526617,0.761182,1761,1471,1502,1316,1800
6280,6.280000,0,-1,0,-0.180698,3.139609,-5.250545,1.963791,16.551033,-2.312117,1.145551,0.952123,reactive_fallback,detected,0.806264,-0.296889,-0.027490,2.471878,222.102,188.799,-0.083780,-0.006179,-0.526617,0.761182,1761,1471,1502,1316,1800
6300,6.300000,0,-1,0,-0.173657,3.010845,-5.314179,1.951036,16.678814,-2.324286,1.146883,0.978309,reactive_fallback,detected,0.806264,-0.296889,-0.027490,2.471878,222.102,188.799,-0.083780,-0.005067,-0.526617,0.761182,1761,1471,1502,1316,1800
6303,6.303000,1,-1,0,-0.172221,2.991420,-5.323852,1.947501,16.697961,-2.326074,1.147081,0.982242,reactive_fallback,detected,0.806264,-0.296889,-0.027490,2.471878,222.102,188.799,-0.083780,-0.004840,-0.526617,0.761182,1761,1471,1502,1316,1800
6320,6.320000,0,-1,0,-0.165340,2.874788,-5.378178,1.932056,16.806350,-2.336036,1.148207,1.005311,reactive_fallback,detected,0.806264,-0.296889,-0.027490,2.471878,222.102,188.799,-0.083780,-0.003753,-0.526617,0.761182,1761,1471,1501,1316,1800
6336,6.336000,1,-1,0,-0.161134,2.755953,-5.427620,1.927890,16.908190,-2.345143,1.149267,1.028268,reactive_fallback,detected,0.819410,-0.309310,-0.029639,2.422813,217.739,189.487,-0.088708,-0.003256,-0.557593,0.759570,1760,1469,1501,1305,1800
6340,6.340000,0,-1,0,-0.159704,2.726440,-5.440158,1.924979,16.933624,-2.347378,1.149533,1.033999,reactive_fallback,detected,0.819410,-0.309310,-0.029639,2.422813,217.739,189.487,-0.088708,-0.003042,-0.557593,0.759570,1760,1469,1501,1305,1800
6360,6.360000,0,-1,0,-0.151071,2.577561,-5.502624,1.903232,17.060640,-2.358308,1.150864,1.062755,reactive_fallback,detected,0.819410,-0.309310,-0.029639,2.422813,217.739,189.487,-0.088708,-0.001747,-0.557593,0.759570,1760,1469,1501,1305,1800
6369,6.369000,1,-1,0,-0.148804,2.505302,-5.529690,1.898432,17.117710,-2.363093,1.151464,1.076392,reactive_fallback,detected,0.834061,-0.320681,-0.028324,2.411335,213.714,189.066,-0.093614,-0.001194,-0.588429,0.760557,1761,1467,1500,1294,1800
6380,6.380000,0,-1,0,-0.146231,2.415415,-5.561809,1.893776,17.187389,-2.368824,1.152200,1.093350,reactive_fallback,detected,0.834061,-0.320681,-0.028324,2.411335,213.714,189.066,-0.093614,-0.000813,-0.588429,0.760557,1761,1467,1500,1294,1800
6400,6.400000,0,-1,0,-0.136749,2.255922,-5.619049,1.871853,17.313877,-2.378904,1.153543,1.123718,reactive_fallback,detected,0.834061,-0.320681,-0.028324,2.411335,213.714,189.066,-0.093614,0.000000,-0.588429,0.760557,1761,1467,1500,1294,1800
6402,6.402000,1,-1,0,-0.135635,2.239748,-5.624536,1.869648,17.326511,-2.379888,1.153678,1.126775,reactive_fallback,detected,0.848343,-0.330593,-0.027247,2.412115,210.180,188.721,-0.098160,0.000000,-0.617003,0.761364,1761,1466,1500,1284,1800
6420,6.420000,0,-1,0,-0.127571,2.085957,-5.673058,1.854125,17.440095,-2.388556,1.154894,1.155361,reactive_fallback,detected,0.848343,-0.330593,-0.027247,2.412115,210.180,188.721,-0.098160,0.000000,-0.617003,0.761364,1761,1466,1500,1284,1800
6435,6.435000,1,-1,0,-0.122031,1.950311,-5.712596,1.840700,17.534576,-2.395522,1.155912,1.180285,reactive_fallback,detected,0.864151,-0.339883,-0.028740,2.426108,206.846,189.199,-0.102799,0.000000,-0.646162,0.760244,1760,1464,1500,1274,1800
6440,6.440000,0,-1,0,-0.119500,1.905280,-5.724983,1.835925,17.566034,-2.397791,1.156252,1.188575,reactive_fallback,detected,0.864151,-0.339883,-0.028740,2.426108,206.846,189.199,-0.102799,0.000000,-0.646162,0.760244,1760,1464,1500,1274,1800
6460,6.460000,0,-1,0,-0.109681,1.717808,-5.771347,1.821081,17.691688,-2.406606,1.157615,1.222675,reactive_fallback,detected,0.864151,-0.339883,-0.028740,2.426108,206.846,189.199,-0.102799,0.000000,-0.646162,0.760244,1760,1464,1500,1274,1800
6468,6.468000,1,-1,0,-0.106975,1.637824,-5.789512,1.815105,17.741868,-2.410017,1.158161,1.237047,reactive_fallback,detected,0.893399,-0.346517,-0.033495,2.460395,204.452,190.722,-0.108352,0.000000,-0.681071,0.756678,1757,1462,1500,1262,1800
6480,6.480000,0,-1,0,-0.101414,1.517963,-5.816480,1.799182,17.817049,-2.415006,1.158982,1.258640,reactive_fallback,detected,0.893399,-0.346517,-0.033495,2.460395,204.452,190.722,-0.108352,0.000000,-0.681071,0.756678,1757,1462,1500,1262,1800
6500,6.500000,0,-1,0,-0.088098,1.315532,-5.853076,1.776952,17.942097,-2.422986,1.160348,1.294799,reactive_fallback,detected,0.893399,-0.346517,-0.033495,2.460395,204.452,190.722,-0.108352,0.000000,-0.681071,0.756678,1757,1462,1500,1262,1800
6501,6.501000,1,-1,0,-0.087580,1.304778,-5.854567,1.776689,17.948341,-2.423375,1.160417,1.296691,reactive_fallback,detected,0.923540,-0.352037,-0.041160,2.514751,202.452,193.179,-0.113792,0.000000,-0.715263,0.750930,1751,1460,1500,1250,1800
6520,6.520000,0,-1,0,-0.080422,1.091128,-5.882692,1.765253,18.066799,-2.430579,1.161708,1.334113,reactive_fallback,detected,0.923540,-0.352037,-0.041160,2.514751,202.452,193.179,-0.113792,0.000000,-0.715263,0.750930,1751,1460,1500,1250,1800
6534,6.534000,1,-1,0,-0.071272,0.934736,-5.900338,1.743177,18.153867,-2.435656,1.162644,1.361565,reactive_fallback,detected,0.918016,-0.378985,-0.059478,2.588312,192.565,199.055,-0.121770,0.000000,-0.765410,0.737191,1737,1457,1500,1232,1800
6540,6.540000,0,-1,0,-0.066807,0.866701,-5.905897,1.735494,18.191119,-2.437774,1.163046,1.373435,reactive_fallback,detected,0.918016,-0.378985,-0.059478,2.588312,192.565,199.055,-0.121770,0.000000,-0.765410,0.737191,1737,1457,1500,1232,1800
6560,6.560000,0,-1,0,-0.056782,0.623202,-5.916316,1.719475,18.315003,-2.444597,1.164368,1.415491,reactive_fallback,detected,0.918016,-0.378985,-0.059478,2.588312,192.565,199.055,-0.121770,0.000000,-0.765410,0.737191,1737,1457,1500,1232,1800
6567,6.567000,1,-1,0,-0.053263,0.535526,-5.918236,1.710503,18.358252,-2.446898,1.164825,1.430658,reactive_fallback,detected,0.874367,-0.361956,-0.080600,2.690756,198.836,205.848,-0.110769,0.000000,-0.696261,0.721349,1721,1461,1500,1256,1800
6580,6.580000,0,-1,0,-0.043805,0.373919,-5.919565,1.688702,18.438412,-2.451050,1.165675,1.458671,reactive_fallback,detected,0.874367,-0.361956,-0.080600,2.690756,198.836,205.848,-0.110769,0.000000,-0.696261,0.721349,1721,1461,1500,1256,1800
6600,6.600000,1,-1,0,-0.030540,0.113755,-5.909793,1.658400,18.561306,-2.457152,1.166973,1.503482,reactive_fallback,detected,0.847293,-0.340800,-0.103034,2.801570,206.516,213.088,-0.101065,0.000000,-0.635267,0.704524,1705,1465,1500,1278,1800
6620,6.620000,0,-1,0,-0.018644,-0.151692,-5.884401,1.636450,18.683639,-2.462923,1.168258,1.549490,reactive_fallback,detected,0.847293,-0.340800,-0.103034,2.801570,206.516,213.088,-0.101065,0.000000,-0.635267,0.704524,1705,1465,1500,1278,1800
6633,6.633000,1,-1,0,-0.008699,-0.319677,-5.861828,1.616842,18.762836,-2.466500,1.169081,1.578767,reactive_fallback,detected,0.847293,-0.340800,-0.103034,2.801570,206.516,213.088,-0.101065,0.000000,-0.635267,0.704524,1705,1465,1500,1278,1800
6640,6.640000,0,-1,0,-0.004641,-0.411316,-5.846757,1.608111,18.805371,-2.468375,1.169522,1.594759,reactive_fallback,detected,0.847293,-0.340800,-0.103034,2.801570,206.516,213.088,-0.101065,0.000000,-0.635267,0.704524,1705,1465,1500,1278,1800
6660,6.660000,0,-1,0,0.005725,-0.668309,-5.794168,1.590957,18.926472,-2.473532,1.170780,1.640142,reactive_fallback,detected,0.847293,-0.340800,-0.103034,2.801570,206.516,213.088,-0.101065,0.000000,-0.635267,0.704524,1705,1465,1500,1278,1800
6666,6.666000,1,-1,0,0.010393,-0.741115,-5.777246,1.584300,18.962681,-2.475021,1.171158,1.653170,reactive_fallback,detected,0.814829,-0.282143,-0.145710,3.029535,227.240,226.960,-0.080465,0.000000,-0.505777,0.672517,1673,1472,1500,1323,1800
6680,6.680000,0,-1,0,0.021429,-0.908773,-5.734897,1.565693,19.046949,-2.478403,1.172041,1.683244,reactive_fallback,detected,0.814829,-0.282143,-0.145710,3.029535,227.240,226.960,-0.080465,0.000000,-0.505777,0.672517,1673,1472,1500,1323,1800
6699,6.699000,1,-1,0,0.029391,-1.138921,-5.664899,1.541996,19.160792,-2.482807,1.173207,1.724933,reactive_fallback,detected,0.814829,-0.282143,-0.145710,3.029535,227.240,226.960,-0.080465,0.000000,-0.505777,0.672517,1673,1472,1500,1323,1800
6700,6.700000,0,-1,0,0.029822,-1.150602,-5.660986,1.540589,19.166766,-2.483032,1.173267,1.727083,reactive_fallback,detected,0.814829,-0.282143,-0.145710,3.029535,227.240,226.960,-0.080465,0.000000,-0.505777,0.672517,1673,1472,1500,1323,1800
6720,6.720000,0,-1,0,0.042892,-1.369464,-5.578982,1.516704,19.285862,-2.487422,1.174462,1.768003,reactive_fallback,detected,0.814829,-0.282143,-0.145710,3.029535,227.240,226.960,-0.080465,0.000000,-0.505777,0.672517,1673,1472,1500,1323,1800
6732,6.732000,1,-1,0,0.049383,-1.496483,-5.524954,1.508289,19.356967,-2.489953,1.175177,1.792028,reactive_fallback,detected,0.803237,-0.251166,-0.167004,3.162236,237.893,233.944,-0.070611,0.000000,-0.443841,0.656547,1657,1475,1500,1345,1800
6740,6.740000,0,-1,0,0.051900,-1.580925,-5.488180,1.499867,19.404226,-2.491602,1.175655,1.808148,reactive_fallback,detected,0.803237,-0.251166,-0.167004,3.162236,237.893,233.944,-0.070611,0.000000,-0.443841,0.656547,1657,1475,1500,1345,1800
6760,6.760000,0,-1,0,0.061823,-1.775667,-5.395427,1.473186,19.521868,-2.495581,1.176842,1.846380,reactive_fallback,detected,0.803237,-0.251166,-0.167004,3.162236,237.893,233.944,-0.070611,0.000000,-0.443841,0.656547,1657,1475,1500,1345,1800
6765,6.765000,1,-1,0,0.065201,-1.821064,-5.371101,1.469250,19.551163,-2.496546,1.177136,1.855473,reactive_fallback,detected,0.792238,-0.220785,-0.188287,3.309237,248.178,240.974,-0.061220,0.000000,-0.384811,0.640584,1641,1479,1500,1365,1800
6780,6.780000,0,-1,0,0.071505,-1.958614,-5.294406,1.459176,19.638768,-2.499380,1.178014,1.883115,reactive_fallback,detected,0.792238,-0.220785,-0.188287,3.309237,248.178,240.974,-0.061220,0.000000,-0.384811,0.640584,1641,1479,1500,1365,1800
6798,6.798000,1,-1,0,0.075920,-2.116805,-5.201238,1.436545,19.743338,-2.502659,1.179051,1.915840,reactive_fallback,detected,0.783520,-0.192208,-0.206573,3.445028,257.725,247.060,-0.052710,0.000000,-0.331317,0.626870,1627,1482,1500,1384,1800
6800,6.800000,0,-1,0,0.076965,-2.132815,-5.191107,1.433908,19.754919,-2.503014,1.179166,1.919263,reactive_fallback,detected,0.783520,-0.192208,-0.206573,3.445028,257.725,247.060,-0.052710,0.000000,-0.331317,0.626870,1627,1482,1500,1384,1800
6820,6.820000,0,-1,0,0.088618,-2.285259,-5.086117,1.418835,19.870303,-2.506480,1.180300,1.952352,reactive_fallback,detected,0.783520,-0.192208,-0.206573,3.445028,257.725,247.060,-0.052710,0.000000,-0.331317,0.626870,1627,1482,1500,1384,1800
6831,6.831000,1,-1,0,0.090756,-2.369936,-5.025802,1.407769,19.933434,-2.508330,1.180915,1.970836,reactive_fallback,detected,0.780287,-0.165821,-0.222655,3.573361,266.446,252.451,-0.045286,0.000000,-0.284653,0.614808,1615,1484,1500,1400,1800
6840,6.840000,0,-1,0,0.092328,-2.435981,-4.976921,1.396899,19.984911,-2.509814,1.181415,1.985619,reactive_fallback,detected,0.780287,-0.165821,-0.222655,3.573361,266.446,252.451,-0.045286,0.000000,-0.284653,0.614808,1615,1484,1500,1400,1800
6860,6.860000,0,-1,0,0.102589,-2.564142,-4.870255,1.382367,20.098735,-2.513008,1.182513,2.015774,reactive_fallback,detected,0.780287,-0.165821,-0.222655,3.573361,266.446,252.451,-0.045286,0.000000,-0.284653,0.614808,1615,1484,1500,1400,1800
6864,6.864000,1,-1,0,0.104139,-2.589211,-4.848808,1.378777,20.121406,-2.513634,1.182731,2.021715,reactive_fallback,detected,0.772605,-0.140150,-0.240692,3.735259,274.856,258.544,-0.037898,0.000000,-0.238217,0.601280,1601,1487,1500,1417,1800
6880,6.880000,0,-1,0,0.105374,-2.690845,-4.761424,1.359746,20.211775,-2.516096,1.183599,2.045839,reactive_fallback,detected,0.772605,-0.140150,-0.240692,3.735259,274.856,258.544,-0.037898,0.000000,-0.238217,0.601280,1601,1487,1500,1417,1800
6897,6.897000,1,-1,0,0.110817,-2.782991,-4.672334,1.342984,20.307238,-2.518628,1.184510,2.069331,reactive_fallback,detected,0.608912,-0.118539,-0.256454,3.914230,281.889,263.913,-0.025263,0.000000,-0.158795,0.589459,1589,1491,1500,1444,1800
6900,6.900000,0,-1,0,0.112356,-2.797680,-4.657028,1.340729,20.324025,-2.519066,1.184669,2.073230,reactive_fallback,detected,0.608912,-0.118539,-0.256454,3.914230,281.889,263.913,-0.025263,0.000000,-0.158795,0.589459,1589,1491,1500,1444,1800
6920,6.920000,0,-1,0,0.117213,-2.897057,-4.552769,1.322069,20.435481,-2.521938,1.185726,2.099378,reactive_fallback,detected,0.608912,-0.118539,-0.256454,3.914230,281.889,263.913,-0.025263,0.000000,-0.158795,0.589459,1589,1491,1500,1444,1800
6930,6.930000,1,-1,0,0.118207,-2.943802,-4.500233,1.314808,20.490910,-2.523343,1.186248,2.112076,reactive_fallback,detected,0.597576,-0.099594,-0.269190,4.076243,288.024,268.284,-0.020830,0.000000,-0.130933,0.579907,1580,1493,1500,1454,1800
6940,6.940000,0,-1,0,0.121922,-2.984061,-4.450574,1.310204,20.546141,-2.524722,1.186767,2.123775,reactive_fallback,detected,0.597576,-0.099594,-0.269190,4.076243,288.024,268.284,-0.020830,0.000000,-0.130933,0.579907,1580,1493,1500,1454,1800
6960,6.960000,0,-1,0,0.129634,-3.057737,-4.355811,1.295337,20.656018,-2.527427,1.187797,2.145782,reactive_fallback,detected,0.597576,-0.099594,-0.269190,4.076243,288.024,268.284,-0.020830,0.000000,-0.130933,0.579907,1580,1493,1500,1454,1800
6963,6.963000,1,-1,0,0.129808,-3.069266,-4.341231,1.292460,20.672433,-2.527829,1.187950,2.149125,reactive_fallback,detected,0.585679,-0.084282,-0.280533,4.221339,292.966,272.202,-0.017277,0.000000,-0.108597,0.571399,1571,1494,1500,1462,1800
6980,6.980000,0,-1,0,0.130871,-3.129701,-4.258215,1.286141,20.765122,-2.530087,1.188817,2.167350,reactive_fallback,detected,0.585679,-0.084282,-0.280533,4.221339,292.966,272.202,-0.017277,0.000000,-0.108597,0.571399,1571,1494,1500,1462,1800
