tick,timestamp_s,frame_fresh,last_gate_passed,next_gate_index,body_forward_elevation_rad,mode,confidence,bearing_h_rad,bearing_v_rad,distance_m,pixel_x,pixel_y,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,thrust_norm,rc_throttle,rc_roll,rc_pitch,rc_yaw,rc_arm
10989,10.989000,1,1,2,0.367608,tracked,0.163062,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000981,0.000000,-0.006165,0.414636,1415,1500,1500,1498,1800
11000,11.000000,0,1,2,0.357619,tracked,0.159103,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000957,0.000000,-0.006015,0.414636,1415,1500,1500,1498,1800
11020,11.020000,0,1,2,0.354872,tracked,0.151903,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000914,0.000000,-0.005743,0.414636,1415,1500,1500,1498,1800
11022,11.022000,1,1,2,0.357113,tracked,0.151183,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000909,0.000000,-0.005716,0.414636,1415,1500,1500,1498,1800
11040,11.040000,0,1,2,0.364321,tracked,0.144704,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11055,11.055000,1,1,2,0.349259,tracked,0.139305,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11060,11.060000,0,1,2,0.348746,tracked,0.137505,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11080,11.080000,0,1,2,0.367606,tracked,0.130306,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11088,11.088000,1,1,2,0.365733,tracked,0.127426,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11100,11.100000,0,1,2,0.352344,tracked,0.123106,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11120,11.120000,0,1,2,0.360501,tracked,0.115907,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11121,11.121000,1,1,2,0.361701,tracked,0.115547,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11140,11.140000,0,1,2,0.361004,tracked,0.108708,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11154,11.154000,1,1,2,0.348369,tracked,0.103669,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11160,11.160000,0,1,2,0.350680,tracked,0.101509,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11180,11.180000,0,1,2,0.365235,tracked,0.094310,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11187,11.187000,1,1,2,0.359441,tracked,0.091790,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11200,11.200000,0,1,2,0.347328,tracked,0.087110,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11220,11.220000,1,1,2,0.364165,tracked,0.079911,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11240,11.240000,0,1,2,0.354236,tracked,0.072712,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11253,11.253000,1,1,2,0.349684,tracked,0.068033,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11260,11.260000,0,1,2,0.356366,tracked,0.065513,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11280,11.280000,0,1,2,0.361379,tracked,0.058314,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11286,11.286000,1,1,2,0.354127,tracked,0.056154,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11300,11.300000,0,1,2,0.347454,tracked,0.051114,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11319,11.319000,1,1,2,0.365327,tracked,0.044275,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11320,11.320000,0,1,2,0.365483,tracked,0.043915,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11340,11.340000,0,1,2,0.348525,tracked,0.036716,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11352,11.352000,1,1,2,0.351779,tracked,0.032396,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11360,11.360000,0,1,2,0.361211,tracked,0.029517,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11380,11.380000,0,1,2,0.355678,tracked,0.022318,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11385,11.385000,1,1,2,0.349850,tracked,0.020518,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11400,11.400000,0,1,2,0.351058,tracked,0.015118,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11418,11.418000,1,1,2,0.364302,tracked,0.008639,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11420,11.420000,0,1,2,0.363252,tracked,0.007919,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11440,11.440000,0,1,2,0.343571,tracked,0.000720,-0.017186,-0.489552,24.685714,314.500,350.500,-0.000902,0.000000,-0.005671,0.414636,1415,1500,1500,1498,1800
11451,11.451000,1,1,2,0.350495,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11460,11.460000,0,1,2,0.359747,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11480,11.480000,0,1,2,0.347811,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11484,11.484000,1,1,2,0.344375,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11500,11.500000,0,1,2,0.352327,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11517,11.517000,1,1,2,0.358253,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11520,11.520000,0,1,2,0.355163,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11540,11.540000,0,1,2,0.342707,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11550,11.550000,1,1,2,0.354269,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11560,11.560000,0,1,2,0.361282,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11580,11.580000,0,1,2,0.344623,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11583,11.583000,1,1,2,0.343987,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11600,11.600000,0,1,2,0.358847,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11616,11.616000,1,1,2,0.355486,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11620,11.620000,0,1,2,0.350877,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11640,11.640000,0,1,2,0.351757,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11649,11.649000,1,1,2,0.360532,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11660,11.660000,0,1,2,0.357447,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11680,11.680000,0,1,2,0.345600,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11682,11.682000,1,1,2,0.347235,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11700,11.700000,0,1,2,0.363261,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11715,11.715000,1,1,2,0.350197,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11720,11.720000,0,1,2,0.346493,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11740,11.740000,0,1,2,0.361852,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11748,11.748000,1,1,2,0.364699,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11760,11.760000,0,1,2,0.353836,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11780,11.780000,0,1,2,0.355726,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11781,11.781000,1,1,2,0.356905,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11800,11.800000,0,1,2,0.361166,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11814,11.814000,1,1,2,0.347874,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11820,11.820000,0,1,2,0.348951,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11840,11.840000,0,1,2,0.364950,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11847,11.847000,1,1,2,0.360254,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11860,11.860000,0,1,2,0.347648,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11880,11.880000,1,1,2,0.362729,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11900,11.900000,0,1,2,0.353101,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11913,11.913000,1,1,2,0.349673,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11920,11.920000,0,1,2,0.356777,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11940,11.940000,0,1,2,0.360601,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11946,11.946000,1,1,2,0.354055,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11960,11.960000,0,1,2,0.352489,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11979,11.979000,1,1,2,0.368055,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
11980,11.980000,0,1,2,0.367682,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12000,12.000000,0,1,2,0.350062,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12012,12.012000,1,1,2,0.360016,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12020,12.020000,0,1,2,0.368482,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12040,12.040000,0,1,2,0.354493,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12045,12.045000,1,1,2,0.351179,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12060,12.060000,0,1,2,0.362265,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12078,12.078000,1,1,2,0.363528,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12080,12.080000,0,1,2,0.361155,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12100,12.100000,0,1,2,0.356004,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12111,12.111000,1,1,2,0.368316,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12120,12.120000,0,1,2,0.368024,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12140,12.140000,0,1,2,0.351159,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12144,12.144000,1,1,2,0.353630,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12160,12.160000,0,1,2,0.370963,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12177,12.177000,1,1,2,0.358216,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12180,12.180000,0,1,2,0.355474,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.000000,0.520000,1520,1500,1500,1500,1800
12200,12.200000,0,1,2,0.368137,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12210,12.210000,1,1,2,0.373289,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12220,12.220000,0,1,2,0.364494,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12240,12.240000,0,1,2,0.361910,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12243,12.243000,1,1,2,0.365213,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12260,12.260000,0,1,2,0.369564,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12276,12.276000,1,1,2,0.353862,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12280,12.280000,0,1,2,0.354015,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12300,12.300000,0,1,2,0.368142,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12309,12.309000,1,1,2,0.360960,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12320,12.320000,0,1,2,0.348039,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12340,12.340000,0,1,2,0.359032,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12342,12.342000,1,1,2,0.360439,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12360,12.360000,0,1,2,0.348127,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12375,12.375000,1,1,2,0.339086,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12380,12.380000,0,1,2,0.342795,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12400,12.400000,0,1,2,0.346919,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12408,12.408000,1,1,2,0.336578,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12420,12.420000,0,1,2,0.328926,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12440,12.440000,0,1,2,0.340039,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12441,12.441000,1,1,2,0.339790,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12460,12.460000,0,1,2,0.321211,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12474,12.474000,1,1,2,0.324662,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12480,12.480000,0,1,2,0.328966,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12500,12.500000,0,1,2,0.315384,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12507,12.507000,1,1,2,0.308741,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12520,12.520000,0,1,2,0.312717,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12540,12.540000,1,1,2,0.310221,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12560,12.560000,0,1,2,0.293596,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12573,12.573000,1,1,2,0.301129,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12580,12.580000,0,1,2,0.299964,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12600,12.600000,0,1,2,0.274739,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12606,12.606000,1,1,2,0.273303,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12620,12.620000,0,1,2,0.282652,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12639,12.639000,1,1,2,0.268781,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12640,12.640000,0,1,2,0.267361,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12660,12.660000,0,1,2,0.262541,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12672,12.672000,1,1,2,0.266848,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12680,12.680000,0,1,2,0.259324,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12700,12.700000,0,1,2,0.239470,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12705,12.705000,1,1,2,0.241665,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12720,12.720000,0,1,2,0.246138,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12738,12.738000,1,1,2,0.222017,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12740,12.740000,0,1,2,0.219902,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12760,12.760000,0,1,2,0.224837,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12771,12.771000,1,1,2,0.222589,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12780,12.780000,0,1,2,0.209623,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12800,12.800000,0,1,2,0.196898,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12804,12.804000,1,1,2,0.199450,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12820,12.820000,0,1,2,0.197716,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12837,12.837000,1,1,2,0.175091,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12840,12.840000,0,1,2,0.173782,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12860,12.860000,0,1,2,0.180260,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12870,12.870000,1,1,2,0.170443,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12880,12.880000,0,1,2,0.155934,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12900,12.900000,0,1,2,0.157110,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12903,12.903000,1,1,2,0.157848,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12920,12.920000,0,1,2,0.140543,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12936,12.936000,1,1,2,0.127852,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12940,12.940000,0,1,2,0.129756,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12960,12.960000,0,1,2,0.127923,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12969,12.969000,1,1,2,0.114254,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
12980,12.980000,0,1,2,0.105653,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13000,13.000000,0,1,2,0.109353,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13002,13.002000,1,1,2,0.107722,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13020,13.020000,0,1,2,0.084178,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13035,13.035000,1,1,2,0.086029,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13040,13.040000,0,1,2,0.087164,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13060,13.060000,0,1,2,0.063561,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13068,13.068000,1,1,2,0.055731,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13080,13.080000,0,1,2,0.058662,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13100,13.100000,0,1,2,0.046465,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13101,13.101000,1,1,2,0.044846,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13120,13.120000,0,1,2,0.031082,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13134,13.134000,1,1,2,0.034332,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13140,13.140000,0,1,2,0.028946,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13160,13.160000,0,1,2,0.005050,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13167,13.167000,1,1,2,0.006839,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13180,13.180000,0,1,2,0.009293,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13200,13.200000,1,1,2,-0.017142,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13220,13.220000,0,1,2,-0.014727,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13233,13.233000,1,1,2,-0.023850,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13240,13.240000,0,1,2,-0.035067,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13260,13.260000,0,1,2,-0.041575,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
